ID列	地域ID指定列	音素列	かな列	IPA列	訳列	系統列	意味領域列	品詞列	アクセント型列	音節構造列	語幹列	備考列	音声ファイル列	画像ファイル列	動画列	活用列	標準語ひらがな列	例文指定列	更新列	例文列	例文訳列
yanagawa150	101	kuru	くる	kuɾu	閉める	肥筑方言	動作	動詞	無アクセント	CV.CV	r語幹							yanagawar127	2022年3月26日	amadowa yosari kuru.	雨戸は夜閉める。
yanagawa151	101	kuru	くる	kuɾu	来る	肥筑方言	動作	動詞	無アクセント	CV.CV	k-イレギュラー語幹							yanagawar128	2022年3月26日	ookawasan kitonnaharu.	大川に来ていらっしゃる，
yanagawa152	101	kururu	くれる	kuɾuɾu	くれる	肥筑方言	動作	動詞	無アクセント	CV.CV.CV	e/u語幹							yanagawar129	2022年3月26日	utide hataraite kurero.	うちで働いてくれ。
yanagawa153	101	kuti	くち	kutɕi	口	肥筑方言	体	名詞	無アクセント	CV.CV									2022年3月26日		
yanagawa154	101	kutibiru	くちびる	kutɕibʲiɾu	くちびる	肥筑方言	体	名詞	無アクセント	CV.CV.CV.CV								yanagawar130	2022年3月26日	kutibinno atukanee.	唇が厚いねえ。
yanagawa155	101	kutinawa	くちなわ	kutɕinawa	蛇	肥筑方言	動物	名詞	無アクセント	CV.CV.CV.CV								yanagawar131	2022年3月26日	mukasiwa kutinawati iiyottagota komaka tokiwa.	昔は「くちなわ」って言っていた気がする，小さいときは。
yanagawa156	101	kuzzoko	くっぞこ	kudːzoko	舌平目	肥筑方言	魚	名詞	無アクセント	CVC.CV.CV									2022年3月26日		
yanagawa157	101	kyoodee	きょーでー	kʲoːdeː	兄弟	肥筑方言	その他	名詞	無アクセント	CVV.CVV								yanagawar132	2022年3月26日	kyoodeeyakengara	兄弟だから
yanagawa158	101	kyuu	きゅー	kʲuː	今日	肥筑方言	その他	名詞	無アクセント	CVV								yanagawar133	2022年3月26日	kyuumo tomattorasitabatten	今日も泊っていらしたけど
yanagawa159	101	mae	まえ	mae	前	肥筑方言	その他	名詞	無アクセント	CVV								yanagawar134	2022年3月26日	maewanomo ano yappa ieno boroen toki	前はね，あの，やはり，家がボロ屋だった時
yanagawa16	101	anta	あんた	anta	あなた	肥筑方言	代名詞	名詞	無アクセント										2022年3月26日		
yanagawa160	101	mago	まご	mago	孫	肥筑方言	その他	名詞	無アクセント	CV.CV								yanagawar114	2022年3月26日	magoni iikiran.	（そんな乱暴な言い方は）孫に言えない。
yanagawa161	101	marikaburu	まりかぶる	maɾʲikabuɾu	粗相する	肥筑方言	動作	動詞	無アクセント	CV.CV.CV.CV.CV	r語幹							yanagawar136	2022年3月26日	osikko marikabunnaharu hitono onnaharuyo.	おしっこをおもらしになる人もいらっしゃるよ。
yanagawa162	101	maru	まる	maɾu	排尿する	肥筑方言	動作	動詞	無アクセント	CV.CV	r語幹							yanagawar137	2022年3月26日	osikko maroogotaru.	おしっこしたい。
yanagawa163	101	meege	めーげ	meːge	眉毛	肥筑方言	体	名詞	無アクセント	CVV.CV									2022年3月26日		
yanagawa164	101	mekkakaru	めっかかる	mekːaɾu	見える	肥筑方言	状態	動詞	無アクセント	CVC.CV.CV.CV	r語幹							yanagawar138	2022年3月26日	kono hutoka ziiwa mekkarubatten komaka ziiwa mekkakaran.	この大きい字は見えるけど，小さい字は見えない。
yanagawa165	101	mentama	めんたま	mentama	眼球	肥筑方言	体	名詞	無アクセント										2022年3月26日		
yanagawa166	101	miminoha	みみのは	mʲimʲinoha	耳の外側部分	肥筑方言	体	名詞	無アクセント	CV.CV.CV.CV									2022年3月26日		
yanagawa167	101	miminosu	みみのす	mʲimʲinosu	耳の穴	肥筑方言	体	名詞	無アクセント	CV.CV.CV.CV									2022年3月26日		
yanagawa168	101	minamigawa	みなみ	mʲinamʲigawa	南側	肥筑方言	天地	名詞	無アクセント	CV.CV.CV								yanagawar11	2022年3月26日	ano minamigawani tyuuzaisyono attarooga.	あの，南側に駐在所があったでしょう？
yanagawa169	101	mirogge	みろっげ	mʲiɾogːe	サルボウガイ	肥筑方言	貝	名詞	無アクセント	CV.CVC.CV									2022年3月26日		
yanagawa17	101	aoka	あおか	aoka	青い	肥筑方言	色	屈折形容詞	無アクセント	V.V.CV								yanagawar317	2022年3月26日	an hanawa ao nakabanmo.	あの花は青くないよ。
yanagawa170	101	miru	みる	mʲiɾu	見る	肥筑方言	動作	動詞	無アクセント	CV.CV	i語幹/r語幹							yanagawar10	2022年3月26日	yumeti anmari min.	夢はあまり見ない。
yanagawa171	101	miyuru	みゆる	mʲijuɾu	見える	肥筑方言	状態	動詞	無アクセント	CV.CV.CV	e/u語幹							yanagawar118	2022年3月26日	kokokara yuu miyurubano.	ここからよく見えるよ。
yanagawa172	101	mo	も	mo	も	肥筑方言	その他	助詞	無アクセント	CV								yanagawar142	2022年3月26日	hebimo oran.	蛇もいない。
yanagawa173	101	mon	もん	moɴ	もの	肥筑方言	その他	助詞	無アクセント	CV.CV.CV								yanagawar143	2022年3月26日	yasasyuu yuwanto dekenmon.	優しく言わないといけないもの。
yanagawa174	101	morau	もらう	moɾau	もらう	肥筑方言	動作	動詞	無アクセント	CV.CVV	w語幹							yanagawar144	2022年3月26日	osoete morotoranbanoo.	教えてもらっていないよ。
yanagawa175	101	mosomoso	もそもそ	mosomoso	ぐずぐず	肥筑方言	擬声態語	副詞	無アクセント	CV.CV.CV.CV								yanagawar145	2022年3月26日	mosomoso siyotto tikoku surubai.	ぐずぐずしていると遅刻するよ。
yanagawa176	101	mukasi	むかし	mukaɕi	昔	肥筑方言	時間	名詞	無アクセント	CV.CV.CV								yanagawar131	2022年3月26日	mukasiwa kutinawati iiyottagota komaka tokiwa.	昔は「くちなわ」って言っていた気がする，小さいときは。
yanagawa177	101	musi	むし	muɕi	虫	肥筑方言	虫	名詞	無アクセント	V.CV.CV								yanagawar147	2022年3月26日	natu atuka tokyaanomo amidokara musino itte kiyoru.	夏，暑いときは，網戸から虫が入ってきている，
yanagawa178	101	nabana	なばな	nabana	菜花	肥筑方言	植物	名詞	無アクセント	CV.CV.CV								yanagawar148	2022年3月26日	nabana site	菜花して
yanagawa179	101	naharu	なはる	nahaɾu	～なさる	肥筑方言	その他	接辞	無アクセント	CV.CV.CV								yanagawar149	2022年3月26日	ogoriyonnahattagenata.	お怒りになっていたらしいよ。
yanagawa18	101	araka	あらか	aɾaka	荒い	肥筑方言	人間の性質	屈折形容詞	無アクセント	V.CV.CV								yanagawar123	2022年3月26日	kotobano araka.	言葉が荒い。
yanagawa180	101	naka	なか	naka	ない	肥筑方言	その他	屈折形容詞	無アクセント	CV.CV								yanagawar150	2022年3月26日	yuuta kotu nakakennomo.	言ったことがないからなあ。
yanagawa181	101	naku	なく	naku	泣く	肥筑方言	動作	動詞	無アクセント	CV.CV	k語幹							yanagawar151	2022年3月26日	naki omeki sitati.	泣きわめいたって。
yanagawa182	101	nara	なら	naɾa	なら	肥筑方言	その他	助詞	無アクセント	CV.CV								yanagawar152	2022年3月26日	benkyoomo sennara dekenmeedai.	勉強もしないといけないでしょう？
yanagawa183	101	naru	なる	naɾu	なる	肥筑方言	動作	動詞	無アクセント	CV.CV	r語幹							yanagawar153	2022年3月26日	goten huto natte.	体が大きくなって。
yanagawa184	101	nasi	なし	naɕi	なぜ	肥筑方言	その他	副詞	無アクセント	CV.CV								yanagawar154	2022年3月26日	nasi esukanoo.	何で怖いの？
yanagawa186	101	nawaru	なわる	nawaɾu	引っ越す	肥筑方言	動作	動詞	無アクセント	CV.CV.CV	r語幹							yanagawar156	2022年3月26日	oyamo nawattonnahatto.	親もお引越しになられたの？
yanagawa187	101	ne	ね	ne	ね	肥筑方言	その他	助詞	無アクセント	CV								yanagawar157	2022年3月26日	omaewa taisita yatugenane.	お前は大したやつらしいな。
yanagawa188	101	nedokaru	ねどかる	nedokaɾu	壊れる	肥筑方言	状態	動詞	無アクセント	CV.CV.CV.CV	r語幹							yanagawar158	2022年3月26日	origen terebino nedokattaken.	我が家のテレビが壊れたから。
yanagawa189	101	neeru	ねーる	neːɾu	寝入る	肥筑方言	動作	動詞	無アクセント	CVV.CV	r語幹							yanagawar159	2022年3月26日	yoru neettan.	夜に寝入るんだよ。
yanagawa19	101	ari	あり	aɾʲi	あれ	肥筑方言	代名詞	名詞	無アクセント	V.CV								yanagawar14	2022年3月26日	ariwa utareta.	あいつは殴られた。
yanagawa190	101	neko	ねこ	neko	猫	肥筑方言	動物	名詞	無アクセント	CV.CV								yanagawar160	2022年3月26日	inuto nekogureeno monzyan.	犬と猫くらいのものだよ。
yanagawa191	101	nemaru	ねまる	nemaɾu	腐る	肥筑方言	状態	動詞	無アクセント	CV.CV.CV	r語幹							yanagawar120	2022年3月26日	komeno nematta.	お米が腐れた。
yanagawa192	101	niki	にき	nʲikʲi	あたり	肥筑方言	その他	名詞	無アクセント	CV.CV								yanagawar162	2022年3月26日	kokon nikino kotoba.	このあたりの言葉。
yanagawa193	101	nikka	にっか	nʲkːa	憎い	肥筑方言	心情	屈折形容詞	無アクセント	CVC.CV									2022年3月26日		
yanagawa194	101	niyagaru	にやがる	nʲijagaɾu	ふざける	肥筑方言	動作	動詞	無アクセント	CV.CV.CV.CV	r語幹								2022年3月26日		
yanagawa195	101	nma	んま	mːa	馬	肥筑方言	動物	名詞	無アクセント	C.CV								yanagawar163	2022年3月26日	ano nmawa asino barasaka hayakattaroo.	あの馬は足がとても速かっただろう。
yanagawa196	101	nna	んな	nːa	～するな	肥筑方言	その他	接辞	無アクセント									yanagawar164	2022年3月26日	sotosan zunna.	外へ出るな。
yanagawa197	101	nnya	んにゃ	nːʲa	いいえ	肥筑方言	その他	間投詞	無アクセント	N.CV								yanagawar165	2022年3月26日	nnya.	いいえ。
yanagawa198	101	no	の	no	の	肥筑方言	その他	助詞	無アクセント	CV								yanagawar166	2022年3月26日	hotokesanno tokorokara botetto aetagenayo.	仏壇のところから（蛇が）ぼてっと落ちたらしいよ。
yanagawa199	101	no	の	no	が	肥筑方言	その他	助詞	無アクセント	CV								yanagawar167	2022年3月26日	asino basaraka hayakayaroo.	足がとても速いだろう。
yanagawa2	101	agotan	あごたん	aɣotaɴ	あご	肥筑方言	体	名詞	無アクセント	V.CV.CVC									2022年3月26日		
yanagawa20	101	aru	ある	aɾu	ある	肥筑方言	状態	動詞	無アクセント	V.CV	r語幹							yanagawar15	2022年3月26日	syamisenna nanhonno itono aru.	三味線は何本の糸がある？
yanagawa200	101	nuru	ぬる	nuɾu	寝る	肥筑方言	動作	動詞	無アクセント	CV.CV	e/u語幹/r語幹							yanagawar168	2022年3月26日	hayo nenka.	早く寝なさい。
yanagawa201	101	obuka	おぶか	obuka	重い	肥筑方言	物理的性質	屈折形容詞	無アクセント	CV.CV.CV								yanagawar122	2022年3月26日	kono doorawa obuka.	この俵は重い。
yanagawa202	101	ogoru	おごる	ogoɾu	怒る	肥筑方言	動作	動詞	無アクセント	V.CV.CV	r語幹							yanagawar170	2022年3月26日	sogen ogottagotu site	そんなに怒ったようにして
yanagawa203	101	okiru	おきる	okʲiɾu	起きる	肥筑方言	動作	動詞	無アクセント	V.CV.CV	i語幹/r語幹							yanagawar171	2022年3月26日	girigirimade okinkengara	ギリギリまで起きないから
yanagawa204	101	okkan	おっかん	okːaɴ	お母さん	肥筑方言	人間	名詞	無アクセント	VC.CVC								yanagawar172	2022年3月26日	hahaoyabanomo okkanti iiyotta.	母親のことを「おっかん」と言っていた。
yanagawa205	101	okura	おくら	okuɾa	おくら	肥筑方言	植物	名詞	無アクセント	V.CV.CV								yanagawar173	2022年3月26日	okura site	おくらをして（育てて）
yanagawa206	101	omae	おまえ	omae	お前	肥筑方言	代名詞	名詞	無アクセント	V.CV.V								yanagawar157	2022年3月26日	omaewa taisita yatugenane.	お前は大したやつらしいな。
yanagawa207	101	omeku	おめく	omeku	わめく	肥筑方言	動作	動詞	無アクセント	V.CV.CV	k語幹							yanagawar151	2022年3月26日	naki omeki sitati.	泣きわめいたって。
yanagawa208	101	onagosi	おなごし	onagoɕi	女	肥筑方言	人間	名詞	無アクセント	V.CV.CV.CV								yanagawar176	2022年3月26日	onagosino tomakkite	女性が泊ってきて
yanagawa209	101	onnanko	おんなんこ	onnaŋko	女の子	肥筑方言	その他	名詞	無アクセント	CVC.CVC								yanagawar177	2022年3月26日	osoeyonnahattabatten hitori onnankoga amattazyan.	教えていたけれど，一人女の子が余ったよ。
yanagawa21	101	asa	あさ	asa	朝	肥筑方言	時間	名詞	無アクセント	V.CV								yanagawar16	2022年3月26日	asa hayo okiyorayanyatta.	朝は早く起きていないといけなかった。
yanagawa210	101	onon	おんおん	oõ.oɴ	わんわん	肥筑方言	擬声態語	副詞	無アクセント	VC.VC								yanagawar178	2022年3月26日	onon yuute nakiyorasita.	わんわん言って泣いていた。
yanagawa211	101	ookawa	おーかわ	oːkawa	大川	肥筑方言	地名	名詞	無アクセント	VV.CV.CV								yanagawar128	2022年3月26日	ookawasan kitonnaharu.	大川へ来ていらっしゃる。
yanagawa212	101	ori	おり	oɾʲi	私	肥筑方言	代名詞	名詞	無アクセント	V.CV								yanagawar180	2022年3月26日	ora anmai terebi minmon.	私はあんまりテレビは見ないもの。
yanagawa213	101	oru	おる	oɾu	いる	肥筑方言	状態	動詞	無アクセント	V.CV	r語幹							yanagawar181	2022年3月26日	imawa oran.	今はいない。
yanagawa214	101	osikko	おしっこ	oɕikːo	おしっこ	肥筑方言	体	名詞	無アクセント	V.CVC.CV								yanagawar136	2022年3月26日	osikko marikabunnaharu hitono onnaharuyo.	おしっこをおもらしになる人もいらっしゃるよ。
yanagawa215	101	ositukuru	おしつくる	oɕitsukuɾu	押し付ける	肥筑方言	動作	動詞	無アクセント	V.CV.CV.CV.CV	e/u語幹							yanagawar116	2022年3月26日	ositukete yuuto kodomowa harakakuyo.	押し付けて言うと，子供は腹を立てるよ。
yanagawa216	101	osoka	おそか	osoka	遅い	肥筑方言	速さ	屈折形容詞	無アクセント	V.CV.CV								yanagawar184	2022年3月26日	taroowa asino oso nakabai.	太郎は足が遅くないよ。
yanagawa217	101	osoyuru	おそゆる	osojuɾu	教える	肥筑方言	動作	動詞	無アクセント	V.CV.CV.CV	e/u語幹							yanagawar144	2022年3月26日	osoete morotoranbanoo.	教えてもらっていないよ。
yanagawa218	101	oton koton naka	おとん　ことん　なか	otoŋkotonnaka	音沙汰がない	肥筑方言	その他	定型表現	無アクセント	V.CVC CV.CVC CV.CV								yanagawar186	2022年3月26日	oton koton nakamon.	音沙汰がないね。
yanagawa219	101	raruru	らるる	ɾaɾuɾu	～される	肥筑方言	その他	接辞	無アクセント	CV.CV.CV								yanagawar14	2022年3月26日	ariwa utareta.	あいつは殴られた。
yanagawa22	101	asarige	あさりげ	asaɾʲige	あさり	肥筑方言	貝	名詞	無アクセント										2022年3月26日		
yanagawa220	101	rasu	らす	ɾasu	～なさる	肥筑方言	その他	接辞	無アクセント	CV.CV								yanagawar188	2022年3月26日	ziityanmo bikkuri sitorasita.	おじいちゃんもびっくりしていた。
yanagawa221	101	ro	ろ	ɾo	～しろ	肥筑方言	その他	接辞	無アクセント	CV								yanagawar189	2022年3月26日	keesatutetyoo misero.	警察手帳を見せろ。
yanagawa222	101	ru	る	ɾu	～する	肥筑方言	その他	接辞	無アクセント	CV								yanagawar190	2022年3月26日	yoo terebiba miru.	よくテレビを見る。
yanagawa223	101	runa	るな	ɾuna	～するな	肥筑方言	その他	接辞	無アクセント	CV.CV								yanagawar191	2022年3月26日	ziroziro miruna.	ジロジロ見るな。
yanagawa224	101	sa	さ	sa	～さ	肥筑方言	その他	接辞	無アクセント	CV								yanagawar192	2022年3月26日	hutosan aru.	物理的性質がある。
yanagawa225	101	sa	さ	sa	～なこと	肥筑方言	その他	接辞	無アクセント	CV								yanagawar193	2022年3月26日	baa essa!	まあ，怖いこと！
yanagawa226	101	saguru	さぐる	saguɾu	下げる	肥筑方言	動作	動詞	無アクセント	V.CV.CV	r語幹							yanagawar19	2022年3月26日	atama sagete toonnukero.	頭を下げて通り抜けろ。
yanagawa227	101	sakana	さかな	sakana	魚	肥筑方言	魚	名詞	無アクセント	CV.CV.CV								yanagawar195	2022年3月26日	sakana torige ikiyotta.	魚を捕りに行っていた。
yanagawa228	101	san	さん	saɴ	へ	肥筑方言	その他	助詞	無アクセント	CVC								yanagawar196	2022年3月26日	yaman nikisan kaette	山のあたりへ帰って
